"number","title","pageid","namespace","length","touched"
"13405","Ólafur_Darri_Ólafsson","43559475","","11129","20210409015146"
"13406","Julius_Drum","43581728","","2909","20201010004840"
"13407","Tap_Canutt","43618826","","3203","20200806015951"
"13408","Ethel_Jewett","43621143","","5800","20190520134920"
"13409","Ray_Montgomery_(actor)","43622259","","11168","20210416045446"
"13410","Jack_Harvey_(director)","43627970","","4932","20180808132419"
"13411","Morgan_Jones_(actor,_born_1879)","43641889","","2986","20200408063752"
"13412","Priscilla_Moran","43643528","","2694","20210421033407"
"13413","Georgia_Carr","43648607","","6864","20200126181019"
"13414","Martin_Spellman","43649491","","4506","20200620135924"
"13415","Marshall_Kent_(actor)","43683639","","2101","20200910171626"
"13416","Susan_Bay","43751634","","13588","20210504141410"
"13417","Molly_Glynn","43771520","","4027","20210209181231"
"13418","Ed_Amatrudo","43790376","","2790","20210211163024"
"13419","Ge_Ge_Pearson","43794991","","3769","20210421033226"
"13420","Janee_Michelle","43795222","","35856","20210414151938"
"13421","Danièle_Watts","43818990","","7644","20210423072201"
"13422","Louise_Emmons","43822891","","9108","20210129184112"
"13423","Kelly_Jean_Van_Dyke","43873218","","3427","20210426085713"
"13424","Casey_LaBow","43915922","","6047","20210411214350"
"13425","E.K._Lincoln","43932372","","6246","20210203161157"
"13426","Niko_Nicotera","43933271","","4523","20210412121521"
"13427","Skip_E._Lowe","43936373","","4400","20210505113954"
"13428","Lisa_Varga","43938704","","8319","20190124144002"
"13429","Patricia_Farr","43945698","","8580","20201217214054"
"13430","James_O._Barrows","43951153","","4992","20210406212420"
"13431","Margaret_Wood_Bancroft","43952170","","9640","20210504124711"
"13432","Lennie_Bluett","43961970","","4665","20210421032940"
"13433","Hugh_Trevor","43970924","","7890","20200202175852"
"13434","Lita_Chevret","43975504","","9188","20191028023959"
"13435","Holly_Fields","43983343","","5788","20210429033017"
"13436","Bernard_Siegel_(actor)","43993668","","7344","20210207155431"
"13437","Glen_Vernon","43994498","","7428","20201106232902"
"13438","Cameron_Bender","43995574","","2324","20210122222527"
"13439","Coleby_Lombardo","44016946","","2335","20190919155537"
"13440","Nigel_Miguel","44019603","","18441","20210411135546"
"13441","Joseph_De_Stefani","44022379","","4110","20210208030931"
"13442","Frank_Barnes_(actor)","44036572","","1452","20190505232816"
"13443","Kathleen_McClellan","44058053","","8878","20210222083557"
"13444","William_De_Vaull","44076783","","2899","20210201193132"
"13445","Bianca_Allen","44080357","","5506","20210430071442"
"13446","Zabryna_Guevara","44097492","","7370","20210201010914"
"13447","Laura_Bowman","44098147","","3446","20210106045350"
"13448","Hazel_Joan_Bryant","44103238","","3218","20210219233653"
"13449","Cullen_Douglas","44111914","","11876","20210310064516"
"13450","Franklin_Parker","44133842","","10365","20200803214634"
"13451","Carmelita_Pope","44141193","","4615","20201110044952"
"13452","Harry_Stubbs_(actor)","44141252","","7277","20200824065617"
"13453","Maud_Durbin","44144666","","2760","20200901000831"
"13454","Bren_Foster","44156158","","5686","20210512151825"
"13455","Alberta_Gallatin","44159397","","17378","20201115104951"
"13456","Freeman_Wood","44168295","","6353","20190828194253"
"13457","John_Darrow","44174434","","6123","20210422111323"
"13458","Edgar_Norton","44182279","","10310","20210118192640"
"13459","Russell_Gleason","44187958","","14255","20201229214955"
"13460","Robert_Emmett_Keane","44192449","","11544","20210412155901"
"13461","Susan_Brown_(American_actress)","44201232","","10759","20210301120146"
"13462","Angélica_Celaya","44201839","","6338","20210403181129"
"13463","James_Dugan_(director)","44211436","","5064","20191006014027"
"13464","James_Anderson_(filmmaker)","44226502","","8236","20200909000705"
"13465","Frank_Sheridan","44230579","","7031","20201206173713"
"13466","Dick_Rush","44234556","","2194","20210501162530"
"13467","Charles_Sullivan_(actor)","44235216","","2187","20201226192322"
"13468","Michael_Granger","44246508","","4108","20210409085511"
"13469","Agostino_Borgato","44250154","","6391","20210114205724"
"13470","Darrell_Huntley","44289296","","1166","20180630223354"
"13471","James_Newill","44289749","","6105","20210423144919"
"13472","Conrad_Roberts","44310694","","4479","20210503024903"
"13473","Helene_Stanley","44310706","","7931","20210409083012"
"13474","Beulah_Quo","44311245","","14923","20210504213630"
"13475","Keith_Walker_(writer)","44332913","","2109","20200824031547"
"13476","Sammy_Blum","44334380","","4001","20210413014036"
"13477","Ethel_Wright_(actor)","44338784","","3392","20210414062343"
"13478","Arthur_Haggerty","44345785","","5442","20200714212327"
"13479","Anderson_Lawler","44348169","","8604","20201217004753"
"13480","Margaret_McWade","44356591","","11857","20210419010205"
"13481","G._Pat_Collins","44357431","","11203","20210411233546"
"13482","Vivian_Austin","44357807","","6339","20210127224901"
"13483","Jay_Baker_(actor)","44362545","","4858","20210409083536"
"13484","Robert_Dryden","44371956","","2636","20190920155536"
"13485","Annie_Mack","44385387","","2783","20200907061123"
"13486","Ben_Carter_(actor)","44396287","","6684","20210103181928"
"13487","Bert_Moorhouse","44398689","","13826","20210413233829"
"13488","Magda_Foy","44408646","","3541","20200327094811"
"13489","Samson_De_Brier","44419230","","7358","20210310114828"
"13490","Sam_Appel","44421846","","3559","20201209151414"
"13491","Roger_Gray_(actor)","44430966","","6433","20210411233742"
"13492","Reg_Lewis_(bodybuilder)","44449663","","1411","20210302082429"
"13493","Lila_Shanley","44478376","","13889","20210207221915"
"13494","Amy_Hargreaves","44484280","","6530","20210417204628"
"13495","Josie_Sedgwick","44491382","","3655","20210207173740"
"13496","Don_Terry","44497611","","14154","20210403204912"
"13497","Gladys_Fairbanks","44498222","","1587","20201220215310"
"13498","Thomas_Callaway_(actor_and_interior_designer)","44503556","","3256","20210221215151"
"13499","George_Alvarez","44512825","","4815","20210427135720"
"13500","Peggy_Feury","44518495","","55139","20210409090412"
"13501","Odessa_Warren_Grey","44544303","","15522","20210405005534"
"13502","Harry_Hyde_(actor)","44546210","","1622","20190722193908"
"13503","Leigh_Chapman","44551949","","11154","20200729211021"
"13504","Drew_Denbaum","44555767","","12845","20201217070636"
"13505","Yvette_Dugay","44556761","","7098","20210409094517"
"13506","Marion_E._Wong","44557389","","14099","20210305160339"
"13507","Margaret_Irving","44567190","","3957","20210221052036"
"13508","Kenneth_Howell","44567303","","4507","20201228205034"
"13509","Joe_Brown_(actor)","44573427","","1052","20200907205747"
"13510","Rose_Melville","44574649","","3256","20200726204513"
"13511","Tom_Gallery","44576708","","2515","20210409082105"
"13512","Alphonse_Ethier","44576942","","3174","20210418141124"
"13513","Bobby_Herbeck","44578403","","4056","20201008231948"
"13514","Kate_Mayhew","44581009","","1899","20190421232546"
"13515","Meghann_Haldeman","44583111","","1645","20210406120329"
"13516","Ameenah_Kaplan","44585585","","5792","20210508231606"
"13517","Matty_Kemp","44587670","","4471","20210407094243"
"13518","Nora_Lane","44587794","","3427","20210407021632"
"13519","Dick_Dickinson","44587944","","1885","20200319145647"
"13520","Ed_Brady_(actor)","44588013","","7824","20210503005536"
"13521","Larry_Simms","44589388","","5782","20210409084310"
"13522","Albert_J._Smith_(actor)","44610744","","5532","20210418231035"
"13523","Robert_Perry_(actor)","44610814","","2067","20210409132042"
"13524","Frank_Austin_(actor)","44610920","","2181","20210410100319"
"13525","Mary_Doran","44611083","","4730","20210429034633"
"13526","Bradley_Page","44616232","","8116","20210503020300"
"13527","Lucien_Prival","44616250","","6514","20210410195020"
"13528","Harry_C._Bradley_(actor)","44616299","","16332","20210423154752"
"13529","Guy_Usher","44616764","","4367","20210409082848"
"13530","John_Dilson","44616814","","2889","20210422190509"
"13531","John_Merton","44616896","","6360","20210409083811"
"13532","Edward_Keane_(actor)","44617055","","22829","20210422190449"
"13533","Roger_Pryor_(actor)","44619390","","10145","20210409132057"
"13534","Herbert_Heywood_(actor)","44619431","","10413","20210410100417"
"13535","Horace_Murphy","44626310","","5213","20210503011910"
"13536","Bruno_VeSota","44638670","","5005","20210408021227"
"13537","Bernardine_Flynn","44639531","","7301","20210207155231"
"13538","Leyland_Hodgson","44675081","","9293","20200102090918"
"13539","Rex_Downing","44677387","","5211","20210125040511"
"13540","Bill_Patton_(actor)","44680770","","5338","20210214203213"
"13541","Virginia_Sale","44706082","","13757","20210428001617"
"13542","David_Newell_(actor,_born_1905)","44722494","","11487","20210422092410"
"13543","Thomas_Jackson_(actor)","44742018","","9692","20210219193204"
"13544","Wilhelm_von_Brincken","44767026","","21439","20210312074237"
"13545","Douglas_Mossman","44784080","","2860","20200418035418"
"13546","Tom_Patricola","44802028","","5035","20201118192709"
"13547","Kenneth_Thomson_(actor)","44803070","","11766","20210208031006"
"13548","Buster_West","44818044","","3990","20191026043216"
"13549","Louis_Payne","44819926","","6647","20210226114210"
"13550","Helene_Millard","44822162","","4598","20200330063136"
"13551","Stella_Adams","44829419","","5743","20201207080714"
"13552","Eddie_Sturgis","44830101","","6050","20201217003240"
"13553","John_Carter_(actor)","44830233","","3712","20210115023108"
"13554","Bryan_Montgomery","44830340","","780","20210416222323"
"13555","Fred_Aldrich","44849781","","3212","20210127202108"
"13556","Harry_Allen_(actor)","44850824","","13161","20210414201852"
"13557","Gertrude_Howard","44857166","","6130","20210319032151"
"13558","Jane_Keckley","44858167","","8279","20201216133933"
"13559","Fred_Santley","44872695","","9725","20210511164526"
"13560","George_MacFarlane","44896488","","12809","20200214034953"
"13561","Ivan_Linow","44915028","","6919","20210125215332"
"13562","Frank_Erlanger","44924770","","5941","20210408234814"
"13563","E._J._Babille","44925870","","2879","20210210184243"
"13564","John_Roche_(actor)","44926326","","6784","20201227231118"
"13565","Donald_McClelland","44931110","","6021","20210228234110"
"13566","Anders_Hove_(actor)","44941976","","17814","20210508231612"
"13567","Maria_Tsien","44958155","","7228","20210218011420"
"13568","Fred_Halsted","44961182","","24107","20210409082442"
"13569","Naomi_Grossman","44962852","","8279","20210510122550"
"13570","William_B._Mack","44963384","","3821","20210104030006"
"13571","James_Farley_(actor)","44963607","","11055","20210330070500"
"13572","Tom_Fadden","44972022","","15087","20210107074045"
"13573","George_Rowe_(actor)","44991647","","3244","20210214182931"
"13574","Billy_Sullivan_(actor)","44996341","","6678","20210413015824"
"13575","Walter_Edwards_(director)","45004763","","4828","20210329095214"
"13576","Gladys_Blake","45005785","","12448","20200826183435"
"13577","Robert_Elliott_(actor,_born_1879)","45014406","","8413","20210422001530"
"13578","Betty_Farrington","45019612","","12943","20201116144037"
"13579","Anthony_Natale","45025589","","1470","20210414073917"
"13580","Budd_Fine","45040770","","9590","20200202180144"
"13581","Arthur_Julian","45041517","","4348","20210319015034"
"13582","Robert_B._Williams_(actor)","45052110","","18037","20210125032701"
"13583","Theodore_Newton_(actor)","45054743","","5653","20210407214516"
"13584","George_A._Williams_(actor)","45063567","","4909","20201222031642"
"13585","Edward_Jobson_(actor)","45068925","","4639","20210125122350"
"13586","Roger_Williams_(actor)","45070424","","9237","20210501032116"
"13587","Wilton_Taylor","45079975","","2430","20201105190424"
"13588","Josephine_Whittell","45083513","","14943","20210411233943"
"13589","Wilson_Wood_(actor)","45091262","","11315","20201016005250"
"13590","Arthur_Stone_(actor)","45093584","","9514","20201220180331"
"13591","Aaron_Takahashi","45098071","","7329","20210422064805"
"13592","Keith_A._Glascoe","45098964","","2570","20200514135540"
"13593","Dorothy_Stone_(actress)","45099652","","6286","20200727130002"
"13594","Anna_Thomson","45103749","","5323","20210509034637"
"13595","Lucile_Fairbanks","45117574","","3113","20201214190438"
"13596","Florence_Wix","45122130","","8660","20210512012302"
"13597","Douglas_Wood_(actor)","45141261","","26648","20210411184601"
"13598","Gerald_Downey","45159553","","5708","20210417184129"
"13599","Will_Stanton_(actor)","45165805","","12259","20210501080918"
"13600","Larry_Wheat","45185773","","10048","20210319183656"
"13601","George_Douglas_(actor)","45187957","","5387","20210125074517"
"13602","Charles_Eldridge","45221444","","7704","20210203192713"
"13603","John_E._Burch","45240668","","11375","20200909000618"
"13604","Willis_Marks","45249016","","2916","20210128032703"
"13605","Eddie_Collins_(actor)","45251087","","6425","20200812054644"
"13606","Robert_Boon","45265995","","5287","20210301235358"
"13607","Rory_Mallinson","45267566","","12368","20200820210926"
"13608","Ruth_Matteson","45280554","","4749","20210106022555"
"13609","Ben_Easter","45290049","","4965","20210402222252"
"13610","Almira_Sessions","45297749","","18634","20210420234457"
"13611","Jerry_Lester","45317591","","4676","20200101195629"
"13612","Alfred_C._Cerullo_III","45324098","","7400","20210414085213"
"13613","John_Fujioka","45324369","","3287","20210511182228"
"13614","Noel_Francis","45325671","","11316","20210423154932"
"13615","Minnette_Barrett","45349732","","1791","20200708131755"
"13616","Terri_Hoyos","45361096","","8560","20210424023830"
"13617","Gladys_Gale","45365418","","16881","20210316161558"
"13618","Jane_Grey_(actress)","45373262","","4686","20210421060241"
"13619","Blanche_Craig","45417240","","2209","20210202032842"
"13620","Lillian_Harmer","45423021","","7011","20200909000317"
"13621","Justin_Eugene_Evans","45459675","","4793","20191017011443"
"13622","Betty_Lou_Bredemus","45460469","","7013","20210511223732"
"13623","Al_Ritz","45466534","","5722","20210413060544"
"13624","Harry_Ritz","45467884","","10122","20210417000407"
"13625","Jimmy_Ritz","45470538","","5482","20210206211958"
"13626","David_Spielberg","45471679","","4746","20210406221129"
"13627","Yolonda_Ross","45496710","","7277","20210417165830"
"13628","Eloy_Casados","45508033","","8279","20210112233027"
"13629","Ken_Olfson","45554833","","6252","20210508232234"
"13630","Craig_Woods","45570663","","2751","20200702114438"
"13631","Judith_Roberts_(actress)","45574573","","6539","20210416195630"
"13632","Angela_Robinson_(actress)","45575413","","4843","20210502052338"
